date,likesCount,profileName,commentsCount,text,year,month,day_of_week,quarter,cleaned_text,word_count,textblob_score,vader_score,sentiment_score,sentiment_category,topic_text,dominant_topic,topic_probability
2021-11-02 06:13:57+00:00,4,18bccd2792a484476500a62947b4a345920f05db89a80df86922874cc52d7c32,0.0,To me it's just amazing to see how locked in the warming has been since 1980.  Like a turning point was hit in 1980.,2021,11,Tuesday,4,to me its just amazing to see how locked in the warming has been since like a turning point was hit in,22,0.6000000000000001,0.7845,0.69225,Positive,amazing locked warming since turning point,4.0,0.7010814734603651
2021-10-31 16:09:28+00:00,3,6edf2d9e184c83cdb0ba318a0bb063d6547828338eba5dd79e1f29ede1fbac30,0.0,"That's one scary ""Graph"" Costume",2021,10,Sunday,4,thats one scary graph costume,5,-0.5,-0.4939,-0.49695,Negative,thats scary graph costume,0.0,0.667210346408596
2021-11-01 07:04:01+00:00,0,be7602e4a42bf0ad5e7cbc602fcc62d6f88f767b26be02e78f40ad43060e9f2f,1.0,"NASA Climate Change Can you post graphics of industry revolution and the relation with CO2 emissions or Other gases that affect climate???
Regards",2021,11,Monday,4,nasa climate change can you post graphics of industry revolution and the relation with co emissions or other gases that affect climate regards,23,-0.125,0.0,-0.0625,Negative,post graphics industry revolution relation emissions gases affect regards,2.0,0.7587884829133957
2021-11-01 11:27:28+00:00,1,fbc7d1a96db0c682c8caaaf292d13527b1483b341da109a4480b130bf1607491,0.0,Yep! I remember cooler Halloweens!,2021,11,Monday,4,yep i remember cooler halloweens,5,0.0,0.296,0.148,Positive,remember cooler halloweens,2.0,0.6660034331722899
2021-11-02 01:11:13+00:00,0,ec4125901cbb325d429f3fbaa2e7a6cadcb71415b2782c257e8bd32aec416896,0.0,"When will we all agree to just stop burning stuff? Probably never, at least in my lifetime.",2021,11,Tuesday,4,when will we all agree to just stop burning stuff probably never at least in my lifetime,17,-0.3,0.0772,-0.1114,Negative,agree stop burning stuff probably never least lifetime,4.0,0.7023465464266918
2021-11-03 13:55:11+00:00,0,ff30dbae361b3c6b14e43e759d2aa882cbeae4ef9ae3b248bd323818fb15e7bc,0.0,As soon as possible we should change our lifestyles .,2021,11,Wednesday,4,as soon as possible we should change our lifestyles,9,0.0,0.0,0.0,Neutral,soon possible lifestyles,2.0,0.5998119344312622
2021-11-01 15:56:25+00:00,1,e80927c091be3a235a3ef57ff84ff9cb668b1ab2c9803fd597676bf284216cff,0.0,I wish if I shared this I could also share all of your responses to the doubters in comments. They're brilliant!,2021,11,Monday,4,i wish if i shared this i could also share all of your responses to the doubters in comments theyre brilliant,21,0.9,0.8316,0.8658,Positive,wish shared also share responses doubters comments theyre brilliant,4.0,0.4197662208963505
2021-10-31 20:48:42+00:00,0,68f5758e1b531f9118562b0c78f8606d91ea3bd8cb771c288ba3ab041b904424,0.0,Erin Haas Brassil check out the Anoka reference in the post for this NASA climate graph,2021,10,Sunday,4,erin haas brassil check out the anoka reference in the post for this nasa climate graph,16,0.0,0.0,0.0,Neutral,erin haas brassil check anoka reference post graph,2.0,0.3804433042167801
2021-10-31 20:22:18+00:00,3,0bb66a6c33716a43e2448a113ccffce2827668d5a12f597a65f782397ebee377,0.0,"Our planet, and especially Earth's ecosystems, including humans, are experiencing constant threats to  extinction humanity, at first - climate crisis, pandemics, near Earth flying objects (e.g. Appophis and other asteroids), ozone layer destruction or magnetic field altering or weakening and so on.... not speaking already about techogenical catastrophs.... if people were thinking about that, would be very helphul for ourselves....but till now we have some sceptics, denying clear signs..",2021,10,Sunday,4,our planet and especially earths ecosystems including humans are experiencing constant threats to extinction humanity at first climate crisis pandemics near earth flying objects eg appophis and other asteroids ozone layer destruction or magnetic field altering or weakening and so on not speaking already about techogenical catastrophs if people were thinking about that would be very helphul for ourselvesbut till now we have some sceptics denying clear signs,68,0.075,-0.9246,-0.4248,Negative,planet especially earths ecosystems including humans experiencing constant threats extinction humanity first crisis pandemics near earth flying objects appophis asteroids ozone layer destruction magnetic field altering weakening speaking already techogenical catastrophs people thinking helphul ourselvesbut till sceptics denying clear signs,3.0,0.7725524663117062
2021-10-31 18:40:27+00:00,34,99459d1c18c5166316e5546a6f29c49a7fdfbec7b95d890d6253ea1da3cac26c,30.0,"Here is what you need to know about Climate Change....No one can define it. It's a big scary phrase used to part you with your money...which when you come to think about it, everything is used to part you with your money. So you should have seen it coming.",2021,10,Sunday,4,here is what you need to know about climate changeno one can define it its a big scary phrase used to part you with your moneywhich when you come to think about it everything is used to part you with your money so you should have seen it coming,49,-0.25,-0.4939,-0.37195,Negative,need know changeno define scary phrase used part moneywhich come think everything used part money seen coming,1.0,0.5417165645801147
2021-11-04 02:23:09+00:00,0,d4d1d3689c0defaf3a526d83d98adb36ddf04343631f7927940514de77c95c10,1.0,"What do we do?  Congress is negotiating away planet protections.  Oil and gas gluttons are winning the fight and we are just about out of time.  Want to remain hopeful, but it's getting tougher. What can we do?",2021,11,Thursday,4,what do we do congress is negotiating away planet protections oil and gas gluttons are winning the fight and we are just about out of time want to remain hopeful but its getting tougher what can we do,38,0.5,0.5789,0.53945,Positive,congress negotiating away planet protections gluttons winning fight time want remain hopeful getting tougher,1.0,0.7477194493741948
2021-11-03 20:01:07+00:00,1,fe727a6a649c666e3eb9e2553adc06a94f7663bf9053e3b6277a497ad0831122,0.0,A good visual representation of those memories that so many of us have of it being colder when we were growing up!,2021,11,Wednesday,4,a good visual representation of those memories that so many of us have of it being colder when we were growing up,22,0.39999999999999997,0.5574,0.4787,Positive,good visual representation memories many colder growing,4.0,0.7018073906534142
2021-11-02 23:20:23+00:00,0,cb81cb65c265922904dc9755d302b814f1c8296eccea915ff643399a4be3fbaa,3.0,"Carbon increases, oxygen decreases.

Is there a graph of nitrogen in the atmo?  Shame we can't use that for energy.",2021,11,Tuesday,4,carbon increases oxygen decreases is there a graph of nitrogen in the atmo shame we cant use that for energy,20,0.0,-0.25,-0.125,Negative,carbon increases oxygen decreases graph nitrogen atmo shame cant energy,3.0,0.763043304134732
2021-11-02 14:10:42+00:00,0,88afa826c029517a4858cdeaccd467d3b262a815be1164395ed6af633d6cd34f,0.0,The industrial revolution was the beginning of the end for the human species.,2021,11,Tuesday,4,the industrial revolution was the beginning of the end for the human species,13,0.0,0.0,0.0,Neutral,industrial revolution beginning human species,2.0,0.7055628363902462
2021-11-02 10:42:40+00:00,3,1bd7ddaad91e4cc66779a66d77350bc834cb9dae69109bf326eea18d2b3c29f0,0.0,"Woah, NASA had the scariest Halloween post I’ve seen this year. ",2021,11,Tuesday,4,woah nasa had the scariest halloween post ive seen this year,11,0.0,0.0,0.0,Neutral,woah scariest halloween post seen year,2.0,0.7046153103117473
2021-11-02 08:34:49+00:00,2,4756e2a02b34da303650c29f10fa67343b21163e0cfb848341f4ea74f03e2056,0.0,NASA Climate Change can surely drop the mic now! Bravo.,2021,11,Tuesday,4,nasa climate change can surely drop the mic now bravo,10,0.5,0.2023,0.35115,Positive,surely drop bravo,2.0,0.5981947892782935
2021-11-01 20:18:58+00:00,5,2b99cf25ff9713898208a0b585c9fdf6bf9c09a5bbcc1bf6b5e366b7ea0475e2,11.0,"At about 8243 B.P., there was a 3C rise in global surface temperature in less than a century, followed by an equally precipitous drop by 3C in less than a century. Has anybody ever explained that? (Petit et al., Nature, 1999, w/over 7,000 citations)

Then there was that retreat of the Laurentide glacier from the current location of Moraine, Ohio, that began about 23,000 years ago. What I want to know is, when we gain control of global surface temperature - a power we have never had - are we going to bring the glacial ice pack all the way back down to cover Dayton, or only enough to smother Canada?

Climate change gave us Canada. Don't hate Canada.

It also gave us Lake Erie, Niagara Falls, Nantucket, Martha's Vineyard, Cape Cod, the British Isles, Scandinavia, and Switzerland.

For the love of cheese and chocolate, don't hate Switzerland.

And if you're ever on Almenalp above the Kander Valley, just imagine Kandersteg under 1000 meters of pack ice as you look over to the alpine pasture on the opposite side.",2021,11,Monday,4,at about bp there was a c rise in global surface temperature in less than a century followed by an equally precipitous drop by c in less than a century has anybody ever explained that petit et al nature wover citations then there was that retreat of the laurentide glacier from the current location of moraine ohio that began about years ago what i want to know is when we gain control of global surface temperature a power we have never had are we going to bring the glacial ice pack all the way back down to cover dayton or only enough to smother canada climate change gave us canada dont hate canada it also gave us lake erie niagara falls nantucket marthas vineyard cape cod the british isles scandinavia and switzerland for the love of cheese and chocolate dont hate switzerland and if youre ever on almenalp above the kander valley just imagine kandersteg under meters of pack ice as you look over to the alpine pasture on the opposite side,172,-0.09930555555555556,0.8956,0.3981472222222222,Positive,rise global surface temperature less century followed equally precipitous drop less century anybody ever explained petit nature wover citations retreat laurentide glacier current location moraine ohio began years want know gain control global surface temperature power never going bring glacial pack back cover dayton enough smother canada gave canada dont hate canada also gave lake erie niagara falls nantucket marthas vineyard cape british isles scandinavia switzerland love cheese chocolate dont hate switzerland youre ever almenalp kander valley imagine kandersteg meters pack look alpine pasture opposite side,1.0,0.4943651470269049
2021-11-01 19:20:49+00:00,2,eadd85535ebb66f5d32d12d9da3497d6429e49d935a36c120ed9e13bbde71e89,0.0,"I am not blaming or deamoning industrialization. But western industrialization is the cause. Now we know the cause, kindly direct statement to causing nations to upgrade industrialization to 7.0 to accommodate climate improvement.",2021,11,Monday,4,i am not blaming or deamoning industrialization but western industrialization is the cause now we know the cause kindly direct statement to causing nations to upgrade industrialization to to accommodate climate improvement,32,0.05,0.8783,0.46415,Positive,blaming deamoning industrialization western industrialization cause know cause kindly direct statement causing nations upgrade industrialization accommodate improvement,1.0,0.691150358620391
2021-11-01 17:36:50+00:00,5,e26cb43d3bff07af20d5156b206f42a6a610bdc148308db85aab2df7f908ba1a,0.0,"Give up NASA, internet has liberated its “Google scientists” and they say you’re fake. So let us with our naturally warming flat earth. ",2021,11,Monday,4,give up nasa internet has liberated its google scientists and they say youre fake so let us with our naturally warming flat earth,23,-0.1416666666666667,-0.3612,-0.25143333333333334,Negative,give internet liberated google scientists youre fake naturally warming flat earth,3.0,0.536776208693434
2021-11-01 12:49:15+00:00,1,6e35f557966fe6702eea3eb502caeb7bd49ccf53099129da187776357edbfb4e,0.0,Fact !! During the 1950s houses built in miami and south Florida  had fireplaces . None do anymore but they are slowly being eliminated into new housing constructed the further north you go . ,2021,11,Monday,4,fact during the s houses built in miami and south florida had fireplaces none do anymore but they are slowly being eliminated into new housing constructed the further north you go,31,-0.054545454545454564,0.0,-0.027272727272727282,Neutral,fact houses built miami south florida fireplaces none anymore slowly eliminated housing constructed north,4.0,0.6682530541429068
2021-11-01 10:46:34+00:00,19,b30b11aa9dbdae2cf34c9907f667ea8cfc36f92f7c9bec1aa055d9f1a1da7c86,3.0,Thanks for defining 'anomaly' in this context. It is tiresome to have to explain the term repeatedly for people who cannot be bothered to look it up.,2021,11,Monday,4,thanks for defining anomaly in this context it is tiresome to have to explain the term repeatedly for people who cannot be bothered to look it up,27,-0.15,0.5943,0.22215000000000001,Positive,thanks defining anomaly context tiresome explain term repeatedly people bothered look,3.0,0.7239294721713969
2021-11-01 07:50:31+00:00,0,23ef84d46c4ddc62792a34b98009f5a6a11dea9c6c4cfa6d3281e3c5f9618a9e,0.0,The Mother Earth is in sorrow. Can we do something?,2021,11,Monday,4,the mother earth is in sorrow can we do something,10,0.0,-0.5267,-0.26335,Negative,mother earth sorrow something,1.0,0.6637971883209914
2021-11-01 07:35:39+00:00,3,c11791073c2168fa6ff3e7b1e84d3a54f721f1a56c49354aa296b398a1fa1190,0.0,The evidence screams that we're on a collision course with a bad future IF we do not change asap. It's about time politicians get off their penguin asses and enforce changes to  industry to reverse this ominous trend.,2021,11,Monday,4,the evidence screams that were on a collision course with a bad future if we do not change asap its about time politicians get off their penguin asses and enforce changes to industry to reverse this ominous trend,38,-0.3499999999999999,-0.8735,-0.61175,Negative,evidence screams collision course future asap time politicians penguin asses enforce changes industry reverse ominous trend,2.0,0.6361239244228174
2021-11-01 05:26:12+00:00,0,fe4162cb0c4d5ad6c978dec0a16477142ec53b30589f837c4756fa478452e627,2.0,If it is a recurring cycle; why don’t we plan for it and be prepared for the destruction that comes.,2021,11,Monday,4,if it is a recurring cycle why dont we plan for it and be prepared for the destruction that comes,20,0.0,-0.4215,-0.21075,Negative,recurring cycle dont plan prepared destruction comes,1.0,0.7044528624836514
2021-10-31 23:38:16+00:00,15,4756e2a02b34da303650c29f10fa67343b21163e0cfb848341f4ea74f03e2056,0.0,"""Do you remember the famous 97% study - that 97% of climate science supported the consensus on human-caused climate change? Well we have just published an update for 2012-2021 papers in the same journal, Environmental Research Letters. The figure is now... drumroll please...99.9%!""
https://news.cornell.edu/stories/2021/10/more-999-studies-agree-humans-caused-climate-change",2021,10,Sunday,4,do you remember the famous study that of climate science supported the consensus on humancaused climate change well we have just published an update for papers in the same journal environmental research letters the figure is now drumroll please,39,0.25,0.6908,0.4704,Positive,remember famous study science supported consensus humancaused well published update papers journal environmental research letters figure drumroll please,3.0,0.7618192922023795
2021-10-31 21:04:51+00:00,37,bc7395db440ad515dd9d0c84fcf8e8d844db8b3d02d8a35e2fd1069baab621a0,0.0,"As Elizabeth Kolbert said in her book, ”The Sixth Extinction”  Man is doomed to be the sixth extinction if we do not act aggressively & immediately to address climate change!",2021,10,Sunday,4,as elizabeth kolbert said in her book the sixth extinction man is doomed to be the sixth extinction if we do not act aggressively immediately to address climate change,29,0.0,-0.5003,-0.25015,Negative,elizabeth kolbert said book sixth extinction doomed sixth extinction aggressively immediately address,0.0,0.2
2021-10-31 19:15:08+00:00,62,1c544111b75e56596f09053397579f1724dcd7b1ae96f58b9caedbff8c5f9b0e,52.0,"Too bad we don’t see Oct 1821 or 1721, just keep going back and you will find the medieval warming period peak as high as we are now, back well before the little ice age.  #🏒",2021,10,Sunday,4,too bad we dont see oct or just keep going back and you will find the medieval warming period peak as high as we are now back well before the little ice age,33,-0.12124999999999997,-0.2023,-0.161775,Negative,dont keep going back find medieval warming period peak high back well little,1.0,0.6684964223888695
2021-10-31 16:14:34+00:00,9,46d7facf31c42b35c8f52bf6aacc0c4a242e18a65f8d45fd813d884842d28241,22.0,"Scary! This is a great graphic to remind everyone that correlation is not causality. We know that even though kids want Halloween to be warm, the advent of trick or treating and such wishes did not *cause global temperature rises since then. For that, we should consult the experts who know even more (was: far more) than what is shown in a single graph. (Edited for clarity)",2021,10,Sunday,4,scary this is a great graphic to remind everyone that correlation is not causality we know that even though kids want halloween to be warm the advent of trick or treating and such wishes did not cause global temperature rises since then for that we should consult the experts who know even more was far more than what is shown in a single graph edited for clarity,67,0.19285714285714287,0.7351,0.4639785714285714,Positive,scary great graphic remind everyone correlation causality know even though kids want halloween warm advent trick treating wishes cause global temperature rises since consult experts know even shown single graph edited clarity,0.0,0.6032516873832738
2021-10-31 16:13:21+00:00,1,665aa8dd3c05f171a035fe6c20267b4a1179eb87e4eea7cae189d322f8e33986,0.0,Wow! 100 years this year! I didn't know that.,2021,10,Sunday,4,wow years this year i didnt know that,8,0.1,0.5859,0.34295,Positive,years year didnt know,1.0,0.7260510883079871
2021-11-02 22:20:56+00:00,0,c91e196367139dc6449a65ebae5994b59077a4c3891f174155d2c961c051ef8f,0.0,"You are a big lier.
The Earth is Flat.
The Weather warmnes is beacause of Harp, chemtrails, and...that you and your friends did.
Its not about weather its about CONTROL.
Its new enorm.",2021,11,Tuesday,4,you are a big lier the earth is flat the weather warmnes is beacause of harp chemtrails andthat you and your friends did its not about weather its about control its new enorm,33,0.03712121212121212,0.4767,0.25691060606060606,Positive,lier earth flat weather warmnes beacause harp chemtrails andthat friends weather control enorm,1.0,0.6953031243217559
2021-10-31 20:21:34+00:00,1,2fa391d7c43d3af695b330f108aea5f5387137ccdebb406bfd1a400b3c33dc3a,0.0,"Small consolation, but it'll be in the high 60's as darkness falls where I live, so hopefully fewer folks will be burning wood and triggering asthma attacks and misery among young and old alike.",2021,10,Sunday,4,small consolation but itll be in the high s as darkness falls where i live so hopefully fewer folks will be burning wood and triggering asthma attacks and misery among young and old alike,34,0.049272727272727274,-0.7693,-0.36001363636363637,Negative,small consolation itll high darkness falls live hopefully fewer folks burning wood triggering asthma attacks misery among young alike,0.0,0.6668060120655346
2022-12-22 18:12:11+00:00,126,e0d27ee7aba5366ee0cfa5b8b0c1f60551d805c253d46db68375dee9d90132d4,14.0,I can only hope to someday attain the level of patience the person running NASA’s social media has.,2022,12,Thursday,4,i can only hope to someday attain the level of patience the person running nasas social media has,18,0.016666666666666666,0.4404,0.22853333333333334,Positive,hope someday attain level patience person running nasas social media,3.0,0.7042739367159563
2022-12-24 13:24:57+00:00,7,06beccb37b8dfd8c0c54c6be67ad4df2320d2aa9eb9195fd43df1edb1dc24d56,0.0,Great post NASA Climate Change. No doubt the fossil fuel trolls will soon be out in force.,2022,12,Saturday,4,great post nasa climate change no doubt the fossil fuel trolls will soon be out in force,17,0.8,0.7359,0.76795,Positive,great post doubt fossil fuel trolls soon force,1.0,0.3915341468062563
2022-12-22 17:45:43+00:00,17,23a6f733194fbef9747c804bc931d76c5977d2a07c9932f307a9f8a0e768e7b3,4.0,Weather is not climate! Climate allows extremes in weather whether it is extreme heat or cold or extreme drought or extreme precipitation/snow.,2022,12,Thursday,4,weather is not climate climate allows extremes in weather whether it is extreme heat or cold or extreme drought or extreme precipitationsnow,22,-0.24375,0.0,-0.121875,Negative,weather allows extremes weather whether extreme heat cold extreme drought extreme precipitationsnow,2.0,0.5772115859289467
2022-12-23 05:54:15+00:00,8,72b8586fb2583af41c07ad048ac7acb26fc68646b206b5d9b36facc871a57e27,8.0,"It's amazing that well educated people I know still claim the global warming of today is just sheer coincidense, hence continuing to hide their heads in the sand! Also they can't seem to get it into their heads that it's not so much about hot weather but more aboutEXTREME weather which we do have plenty of now.",2022,12,Friday,4,its amazing that well educated people i know still claim the global warming of today is just sheer coincidense hence continuing to hide their heads in the sand also they cant seem to get it into their heads that its not so much about hot weather but more aboutextreme weather which we do have plenty of now,57,0.25833333333333336,0.4404,0.3493666666666667,Positive,amazing well educated people know still claim global warming today sheer coincidense hence continuing hide heads sand also cant seem heads much weather aboutextreme weather plenty,1.0,0.8009775132294535
2022-12-22 16:55:06+00:00,43,820d18f08e8fee49a3423af8f511ad04d26cd7d1b24b4411a2fe9afc5e6ffe28,0.0,"thank you for the research you do, and for sticking to the science when people want it politicize it.",2022,12,Thursday,4,thank you for the research you do and for sticking to the science when people want it politicize it,19,0.0,0.4215,0.21075,Positive,thank research sticking science people want politicize,1.0,0.5674000981064387
2022-12-22 21:41:52+00:00,0,d086c9bc93f770777e84eef8c91bbcf47c38592c6eec794699ac2316104d5dea,7.0,Perhaps there are new lives being born who will have solutions to problems!,2022,12,Thursday,4,perhaps there are new lives being born who will have solutions to problems,13,0.13636363636363635,-0.25,-0.05681818181818182,Negative,perhaps lives born solutions problems,2.0,0.5999709296294903
2023-04-02 21:07:57+00:00,0,d9e6ad2a391c4cee46badd8b7d6b14239f6fcfa1695286489af84b36d1d63746,0.0,It's been getting warmer ever since the end of the little ice age. How surprising 😮 🙄,2023,4,Sunday,2,its been getting warmer ever since the end of the little ice age how surprising,15,0.25625,0.5106,0.383425,Positive,getting warmer ever since little surprising,0.0,0.744687746857728
2022-12-22 23:04:04+00:00,0,c842ec309899b74d521310cc4902e7a9e652cd66b48079df34d81c0942014c05,4.0,"What PPM were the CO2 levels in atmosphere about 50million years ago? 
I found a graph that claims ~1500ppm, just wanted to see if that's legit; though if the correlation with CO2 in atmosphere and global avg temp is anything to go by, it would explain why a large portion of life on earth was cold blooded, right?",2022,12,Thursday,4,what ppm were the co levels in atmosphere about million years ago i found a graph that claims ppm just wanted to see if thats legit though if the correlation with co in atmosphere and global avg temp is anything to go by it would explain why a large portion of life on earth was cold blooded right,58,-0.024999999999999994,0.0,-0.012499999999999997,Neutral,levels atmosphere million years found graph claims wanted thats legit though correlation atmosphere global temp anything explain large portion life earth cold blooded right,0.0,0.8161074470439684
2022-12-22 17:20:18+00:00,10,3e9c52fb5e765da0ea91b66bb1f44ac63db07c6b99e6fada64bfc65cba1586f2,27.0,Do you have another graph for before 1880?I listened to Randall Carlson talk about historic temperatures and sea level changes. What is your source of information NASA goes to for such records?I'd like to compare his charts with NASAs. His charts go back around 13000 years ago.,2022,12,Thursday,4,do you have another graph for before i listened to randall carlson talk about historic temperatures and sea level changes what is your source of information nasa goes to for such recordsid like to compare his charts with nasas his charts go back around years ago,46,0.0,0.3612,0.1806,Positive,another graph listened randall carlson talk historic temperatures level changes source information goes recordsid compare charts nasas charts back around years,3.0,0.4917944426630909
2022-12-22 17:13:36+00:00,38,06c157adbace820ac323ec2c6af6ebffc51c26080bb75a04b39461f2e881245f,1.0,"The deniers don’t realize that it may be 20 degrees colder here but it’s that much warmer somewhere else on the planet 
Thermal energy just doesn’t disappear",2022,12,Thursday,4,the deniers dont realize that it may be degrees colder here but its that much warmer somewhere else on the planet thermal energy just doesnt disappear,26,0.2,0.7095,0.45475,Positive,deniers dont realize degrees colder much warmer somewhere else planet thermal energy doesnt disappear,1.0,0.6537922581372836
2022-12-22 17:14:46+00:00,28,7aaaa8fd8cb203980db3a1be3d63be5c903a53560bf75ddd1bd06db6c2ee6210,26.0,"NASA Climate Change how well were climate stations dispersed in 1880? What assumptions are made in terms of comparability of data from back then until now?

It does make much sense to post data points for individual months.",2022,12,Thursday,4,nasa climate change how well were climate stations dispersed in what assumptions are made in terms of comparability of data from back then until now it does make much sense to post data points for individual months,37,0.06666666666666667,0.2732,0.16993333333333333,Positive,well stations dispersed assumptions made terms comparability data back make much sense post data points individual months,2.0,0.7669918278940173
2022-12-23 03:05:33+00:00,0,868def242c94420148fda1b270393c063be12557e3a4e3aed9177a1496bcc68c,0.0,"Temperature increase was constantly rising up as the data suggest and extremes were more frequent. I hope they also include extremes too, maybe next extreme can be predicted.",2022,12,Friday,4,temperature increase was constantly rising up as the data suggest and extremes were more frequent i hope they also include extremes too maybe next extreme can be predicted,28,0.095,0.6666,0.38079999999999997,Positive,temperature increase constantly rising data suggest extremes frequent hope also include extremes maybe next extreme predicted,3.0,0.6027201023318212
2022-12-23 02:49:39+00:00,1,b9bddd363777098a34a1a394f814a4416f090be0f11e899485dc4919b4036626,6.0,"please....NASA Climate Change ........
    🗺🏅🌠 ......
    Every year, the world emits 51 billion tons of greenhouse gases into the atmosphere. To prevent a climate catastrophe, we need to reduce this number to zero by the year 2050, and we must act now to do so..This is a measure of the general consumption rate on the planet for the year 2022 AD.... .. Can you know the general consumption rate for the year 1960 AD...  ????? Thank you very much for the answer..... I love you all and wish you continued success...🗺📈📈📈📈📈📈🌡📈📈🚼📈📈📈📈🌐🌦🌦🌦🌦🌦🌦🌦🌦🌦🌦",2022,12,Friday,4,pleasenasa climate change every year the world emits billion tons of greenhouse gases into the atmosphere to prevent a climate catastrophe we need to reduce this number to zero by the year and we must act now to do sothis is a measure of the general consumption rate on the planet for the year ad can you know the general consumption rate for the year ad thank you very much for the answer i love you all and wish you continued success,82,0.23200000000000004,0.8472,0.5396,Positive,pleasenasa every year world emits billion tons greenhouse gases atmosphere prevent catastrophe need reduce number zero year must sothis measure general consumption rate planet year know general consumption rate year thank much answer love wish continued success,3.0,0.5731241742129574
2022-12-23 01:46:05+00:00,0,0e2531a0edd2bbbb41b46c6f1a42685121e42aab4c6674cd1dd940bc19979b70,2.0,How at some stages like 1900 to 1920 temperature drops in the graph?,2022,12,Friday,4,how at some stages like to temperature drops in the graph,11,0.0,0.3612,0.1806,Positive,stages temperature drops graph,0.0,0.6646505716041722
2023-01-12 00:14:21+00:00,0,cea568bf1e37fd17781e4ef8766f97cec043c3389948bbe8ee8ae20feaec2467,0.0,"The next time you're sitting in bumper to bumper traffic with cars lined further than you can see, and then realize that every car expels 6 pounds of carbon per gallon burned,   it adds up",2023,1,Thursday,1,the next time youre sitting in bumper to bumper traffic with cars lined further than you can see and then realize that every car expels pounds of carbon per gallon burned it adds up,34,0.0,-0.3818,-0.1909,Negative,next time youre sitting bumper bumper traffic cars lined realize every expels pounds carbon gallon burned adds,3.0,0.7434511122088958
2022-12-22 17:13:44+00:00,55,cb6d9abbee087b6ef28063c4b50fe2a4ae6780dedd9863252d4dcedde9ce22d1,2.0,"To those who cite a very cold day as evidence against global warming, Stephen Colbert once said “..and world hunger is over because I just ate lunch”",2022,12,Thursday,4,to those who cite a very cold day as evidence against global warming stephen colbert once said and world hunger is over because i just ate lunch,27,-0.39,-0.1027,-0.24635,Negative,cite cold evidence global warming stephen colbert said world hunger lunch,1.0,0.4866425299903329
2023-01-09 19:11:04+00:00,0,2baf03d59bee32ac08fcc8fd78b8a155e25fd2f722ee7a227ba6017289fbcdb3,0.0,In our area of the country (Pa) a lot of the snow plowing people are Republican who have been against emissions laws. Karma is a b*tch!,2023,1,Monday,1,in our area of the country pa a lot of the snow plowing people are republican who have been against emissions laws karma is a btch,26,0.0,0.0,0.0,Neutral,area country snow plowing people republican emissions laws karma btch,3.0,0.7025555925687869
2022-12-22 23:58:58+00:00,0,547bfe76351e4dc6b6654641acb5bda1ff6843a90f80032b0a6bd7a3bb614436,0.0,politicians keep your hands off our scientists well done NASA forreal ❤️‍🩹,2022,12,Thursday,4,politicians keep your hands off our scientists well done nasa forreal,11,0.0,0.2732,0.1366,Positive,politicians keep hands scientists well done forreal,3.0,0.7277610859065252
2022-12-23 13:49:13+00:00,3,b8bcb9b66a1851504112ad8e351bb92d60c8c4ab4f608460aa13862d38ab074a,0.0,"Funny how every winter after a big blizzard, the same clowns will use it as their ""proof"" global warming is not true. 

Unfortunately a significant percentage of Americans vehemently  deny the reality of human induced global warning, not based on facts but solely based on their political followings. 

The science denial of the Republican party is one of the biggest threats to our planet.",2022,12,Friday,4,funny how every winter after a big blizzard the same clowns will use it as their proof global warming is not true unfortunately a significant percentage of americans vehemently deny the reality of human induced global warning not based on facts but solely based on their political followings the science denial of the republican party is one of the biggest threats to our planet,64,0.05,-0.0124,0.0188,Neutral,funny every winter blizzard clowns proof global warming true unfortunately significant percentage americans vehemently deny reality human induced global warning based facts solely based political followings science denial republican party biggest threats planet,3.0,0.4190714267793769
2022-12-24 11:48:53+00:00,0,1fe12aea442ad8bb4dffb9e97debf2b3dd9c59f1cd2de3bff00f9049df61dde1,0.0,Men argue. Nature acts.,2022,12,Saturday,4,men argue nature acts,4,0.0,-0.34,-0.17,Negative,argue nature acts,3.0,0.5996544794737901
2022-12-22 18:47:19+00:00,0,f63b1307f5de51de9a6993f1390ca17a1778e24e0e49d16b8aa8e58125739c92,2.0,Never seen loess spelled that way. Must be American spelling. 😉,2022,12,Thursday,4,never seen loess spelled that way must be american spelling,10,0.0,0.0,0.0,Neutral,never seen loess spelled must american spelling,2.0,0.7047291043221974
2022-12-23 07:24:02+00:00,1,0b779e8879ece067704ae37db3f1d8f44bc23408694a17cbeec93884d9890bc5,1.0,"Despite amazing scientific research, not a single government in the world is prepared to address the problem of fossil fuel.",2022,12,Friday,4,despite amazing scientific research not a single government in the world is prepared to address the problem of fossil fuel,20,0.3178571428571429,-0.5956,-0.13887142857142856,Negative,despite amazing scientific research single government world prepared address problem fossil fuel,1.0,0.765589079314335
